"","item","date","price.mean","code","exp","name","month"
"1",111,"2011-01-03",40953.3333333333,1200,"품목코드","쌀","2011-01"
"2",111,"2011-01-04",40993.3333333333,1200,"품목코드","쌀","2011-01"
"3",111,"2011-01-05",41153.3333333333,1200,"품목코드","쌀","2011-01"
"4",111,"2011-01-06",41020,1200,"품목코드","쌀","2011-01"
"5",111,"2011-01-07",41013.3333333333,1200,"품목코드","쌀","2011-01"
"6",111,"2011-01-10",41180,1200,"품목코드","쌀","2011-01"
"7",111,"2011-01-11",41080,1200,"품목코드","쌀","2011-01"
"8",111,"2011-01-12",41146.6666666667,1200,"품목코드","쌀","2011-01"
"9",111,"2011-01-13",41146.6666666667,1200,"품목코드","쌀","2011-01"
"10",111,"2011-01-14",41146.6666666667,1200,"품목코드","쌀","2011-01"
"11",111,"2011-01-17",41146.6666666667,1200,"품목코드","쌀","2011-01"
"12",111,"2011-01-18",41413.3333333333,1200,"품목코드","쌀","2011-01"
"13",111,"2011-01-19",41413.3333333333,1200,"품목코드","쌀","2011-01"
"14",111,"2011-01-20",41380,1200,"품목코드","쌀","2011-01"
"15",111,"2011-01-21",41446.6666666667,1200,"품목코드","쌀","2011-01"
"16",111,"2011-01-24",41446.6666666667,1200,"품목코드","쌀","2011-01"
"17",111,"2011-01-25",41446.6666666667,1200,"품목코드","쌀","2011-01"
"18",111,"2011-01-26",41480,1200,"품목코드","쌀","2011-01"
"19",111,"2011-01-27",41646.6666666667,1200,"품목코드","쌀","2011-01"
"20",111,"2011-01-28",41680,1200,"품목코드","쌀","2011-01"
"21",111,"2011-01-31",41680,1200,"품목코드","쌀","2011-01"
"22",111,"2011-02-01",41680,1200,"품목코드","쌀","2011-02"
"23",111,"2011-02-07",41386.6666666667,1200,"품목코드","쌀","2011-02"
"24",111,"2011-02-08",41386.6666666667,1200,"품목코드","쌀","2011-02"
"25",111,"2011-02-09",41386.6666666667,1200,"품목코드","쌀","2011-02"
"26",111,"2011-02-10",41583.3333333333,1200,"품목코드","쌀","2011-02"
"27",111,"2011-02-11",41583.3333333333,1200,"품목코드","쌀","2011-02"
"28",111,"2011-02-14",41616.6666666667,1200,"품목코드","쌀","2011-02"
"29",111,"2011-02-15",41616.6666666667,1200,"품목코드","쌀","2011-02"
"30",111,"2011-02-16",41650,1200,"품목코드","쌀","2011-02"
"31",111,"2011-02-17",42276.6666666667,1200,"품목코드","쌀","2011-02"
"32",111,"2011-02-18",42383.3333333333,1200,"품목코드","쌀","2011-02"
"33",111,"2011-02-21",42383.3333333333,1200,"품목코드","쌀","2011-02"
"34",111,"2011-02-22",42556.6666666667,1200,"품목코드","쌀","2011-02"
"35",111,"2011-02-23",42556.6666666667,1200,"품목코드","쌀","2011-02"
"36",111,"2011-02-24",42540,1200,"품목코드","쌀","2011-02"
"37",111,"2011-02-25",42540,1200,"품목코드","쌀","2011-02"
"38",111,"2011-02-28",42150,1200,"품목코드","쌀","2011-02"
"39",111,"2011-03-02",42150,1200,"품목코드","쌀","2011-03"
"40",111,"2011-03-03",41850,1200,"품목코드","쌀","2011-03"
"41",111,"2011-03-04",41838.6666666667,1200,"품목코드","쌀","2011-03"
"42",111,"2011-03-07",41338.6666666667,1200,"품목코드","쌀","2011-03"
"43",111,"2011-03-08",41488.6666666667,1200,"품목코드","쌀","2011-03"
"44",111,"2011-03-09",41522,1200,"품목코드","쌀","2011-03"
"45",111,"2011-03-10",42088.6666666667,1200,"품목코드","쌀","2011-03"
"46",111,"2011-03-11",42355.3333333333,1200,"품목코드","쌀","2011-03"
"47",111,"2011-03-14",42622,1200,"품목코드","쌀","2011-03"
"48",111,"2011-03-15",42622,1200,"품목코드","쌀","2011-03"
"49",111,"2011-03-16",42755.3333333333,1200,"품목코드","쌀","2011-03"
"50",111,"2011-03-17",43282,1200,"품목코드","쌀","2011-03"
"51",111,"2011-03-18",43348.6666666667,1200,"품목코드","쌀","2011-03"
"52",111,"2011-03-21",43382,1200,"품목코드","쌀","2011-03"
"53",111,"2011-03-22",43415.3333333333,1200,"품목코드","쌀","2011-03"
"54",111,"2011-03-23",43448.6666666667,1200,"품목코드","쌀","2011-03"
"55",111,"2011-03-24",43567.6666666667,1200,"품목코드","쌀","2011-03"
"56",111,"2011-03-25",43567.6666666667,1200,"품목코드","쌀","2011-03"
"57",111,"2011-03-28",43567.6666666667,1200,"품목코드","쌀","2011-03"
"58",111,"2011-03-29",43494.3333333333,1200,"품목코드","쌀","2011-03"
"59",111,"2011-03-30",43494.3333333333,1200,"품목코드","쌀","2011-03"
"60",111,"2011-03-31",43605.3333333333,1200,"품목코드","쌀","2011-03"
"61",111,"2011-04-01",43738.6666666667,1200,"품목코드","쌀","2011-04"
"62",111,"2011-04-04",43872,1200,"품목코드","쌀","2011-04"
"63",111,"2011-04-05",43995.3333333333,1200,"품목코드","쌀","2011-04"
"64",111,"2011-04-06",44028.6666666667,1200,"품목코드","쌀","2011-04"
"65",111,"2011-04-07",44062,1200,"품목코드","쌀","2011-04"
"66",111,"2011-04-08",44117.6666666667,1200,"품목코드","쌀","2011-04"
"67",111,"2011-04-11",44447.6666666667,1200,"품목코드","쌀","2011-04"
"68",111,"2011-04-12",44447.6666666667,1200,"품목코드","쌀","2011-04"
"69",111,"2011-04-13",44481,1200,"품목코드","쌀","2011-04"
"70",111,"2011-04-14",44414.3333333333,1200,"품목코드","쌀","2011-04"
"71",111,"2011-04-15",44414.3333333333,1200,"품목코드","쌀","2011-04"
"72",111,"2011-04-18",44401.0344827586,1200,"품목코드","쌀","2011-04"
"73",111,"2011-04-19",44423.7931034483,1200,"품목코드","쌀","2011-04"
"74",111,"2011-04-20",44447.6666666667,1200,"품목코드","쌀","2011-04"
"75",111,"2011-04-21",44514.3333333333,1200,"품목코드","쌀","2011-04"
"76",111,"2011-04-22",44507.6666666667,1200,"품목코드","쌀","2011-04"
"77",111,"2011-04-25",44541,1200,"품목코드","쌀","2011-04"
"78",111,"2011-04-26",44514.3333333333,1200,"품목코드","쌀","2011-04"
"79",111,"2011-04-27",44514.3333333333,1200,"품목코드","쌀","2011-04"
"80",111,"2011-04-28",44537.6666666667,1200,"품목코드","쌀","2011-04"
"81",111,"2011-04-29",44537.6666666667,1200,"품목코드","쌀","2011-04"
"82",111,"2011-05-02",44571,1200,"품목코드","쌀","2011-05"
"83",111,"2011-05-03",44117.6666666667,1200,"품목코드","쌀","2011-05"
"84",111,"2011-05-04",44117.6666666667,1200,"품목코드","쌀","2011-05"
"85",111,"2011-05-06",43934.3333333333,1200,"품목코드","쌀","2011-05"
"86",111,"2011-05-09",43967.6666666667,1200,"품목코드","쌀","2011-05"
"87",111,"2011-05-11",44067.6666666667,1200,"품목코드","쌀","2011-05"
"88",111,"2011-05-12",44847.6666666667,1200,"품목코드","쌀","2011-05"
"89",111,"2011-05-13",44847.6666666667,1200,"품목코드","쌀","2011-05"
"90",111,"2011-05-16",44847.6666666667,1200,"품목코드","쌀","2011-05"
"91",111,"2011-05-17",44881,1200,"품목코드","쌀","2011-05"
"92",111,"2011-05-18",44881,1200,"품목코드","쌀","2011-05"
"93",111,"2011-05-19",44981,1200,"품목코드","쌀","2011-05"
"94",111,"2011-05-20",44981,1200,"품목코드","쌀","2011-05"
"95",111,"2011-05-23",44981,1200,"품목코드","쌀","2011-05"
"96",111,"2011-05-24",45007.6666666667,1200,"품목코드","쌀","2011-05"
"97",111,"2011-05-25",45007.6666666667,1200,"품목코드","쌀","2011-05"
"98",111,"2011-05-26",45007.6666666667,1200,"품목코드","쌀","2011-05"
"99",111,"2011-05-27",45007.6666666667,1200,"품목코드","쌀","2011-05"
"100",111,"2011-05-30",45007.6666666667,1200,"품목코드","쌀","2011-05"
"101",111,"2011-05-31",44981,1200,"품목코드","쌀","2011-05"
"102",111,"2011-06-01",44981,1200,"품목코드","쌀","2011-06"
"103",111,"2011-06-02",44981,1200,"품목코드","쌀","2011-06"
"104",111,"2011-06-03",44981,1200,"품목코드","쌀","2011-06"
"105",111,"2011-06-07",44984.3333333333,1200,"품목코드","쌀","2011-06"
"106",111,"2011-06-08",44984.3333333333,1200,"품목코드","쌀","2011-06"
"107",111,"2011-06-09",44981,1200,"품목코드","쌀","2011-06"
"108",111,"2011-06-10",45047.6666666667,1200,"품목코드","쌀","2011-06"
"109",111,"2011-06-13",45047.6666666667,1200,"품목코드","쌀","2011-06"
"110",111,"2011-06-14",45047.6666666667,1200,"품목코드","쌀","2011-06"
"111",111,"2011-06-15",45047.6666666667,1200,"품목코드","쌀","2011-06"
"112",111,"2011-06-16",45047.6666666667,1200,"품목코드","쌀","2011-06"
"113",111,"2011-06-17",45081,1200,"품목코드","쌀","2011-06"
"114",111,"2011-06-20",45081,1200,"품목코드","쌀","2011-06"
"115",111,"2011-06-21",45211,1200,"품목코드","쌀","2011-06"
"116",111,"2011-06-22",45211,1200,"품목코드","쌀","2011-06"
"117",111,"2011-06-23",45211,1200,"품목코드","쌀","2011-06"
"118",111,"2011-06-24",45151,1200,"품목코드","쌀","2011-06"
"119",111,"2011-06-27",45151,1200,"품목코드","쌀","2011-06"
"120",111,"2011-06-28",45151,1200,"품목코드","쌀","2011-06"
"121",111,"2011-06-29",45017.6666666667,1200,"품목코드","쌀","2011-06"
"122",111,"2011-06-30",45211,1200,"품목코드","쌀","2011-06"
"123",111,"2011-07-01",45277.6666666667,1200,"품목코드","쌀","2011-07"
"124",111,"2011-07-04",45344.3333333333,1200,"품목코드","쌀","2011-07"
"125",111,"2011-07-05",45277.6666666667,1200,"품목코드","쌀","2011-07"
"126",111,"2011-07-06",45277.6666666667,1200,"품목코드","쌀","2011-07"
"127",111,"2011-07-07",45244.3333333333,1200,"품목코드","쌀","2011-07"
"128",111,"2011-07-08",45084.3333333333,1200,"품목코드","쌀","2011-07"
"129",111,"2011-07-11",45017.6666666667,1200,"품목코드","쌀","2011-07"
"130",111,"2011-07-12",45017.6666666667,1200,"품목코드","쌀","2011-07"
"131",111,"2011-07-13",44684.3333333333,1200,"품목코드","쌀","2011-07"
"132",111,"2011-07-14",44484.3333333333,1200,"품목코드","쌀","2011-07"
"133",111,"2011-07-15",44484.3333333333,1200,"품목코드","쌀","2011-07"
"134",111,"2011-07-18",44484.3333333333,1200,"품목코드","쌀","2011-07"
"135",111,"2011-07-19",44484.3333333333,1200,"품목코드","쌀","2011-07"
"136",111,"2011-07-20",44384.3333333333,1200,"품목코드","쌀","2011-07"
"137",111,"2011-07-21",44317.6666666667,1200,"품목코드","쌀","2011-07"
"138",111,"2011-07-22",44307.6666666667,1200,"품목코드","쌀","2011-07"
"139",111,"2011-07-25",44274.3333333333,1200,"품목코드","쌀","2011-07"
"140",111,"2011-07-26",44274.3333333333,1200,"품목코드","쌀","2011-07"
"141",111,"2011-07-27",44274.3333333333,1200,"품목코드","쌀","2011-07"
"142",111,"2011-07-28",44131,1200,"품목코드","쌀","2011-07"
"143",111,"2011-07-29",44131,1200,"품목코드","쌀","2011-07"
"144",111,"2011-08-01",44124.3333333333,1200,"품목코드","쌀","2011-08"
"145",111,"2011-08-02",44124.3333333333,1200,"품목코드","쌀","2011-08"
"146",111,"2011-08-03",44124.3333333333,1200,"품목코드","쌀","2011-08"
"147",111,"2011-08-04",44084.3333333333,1200,"품목코드","쌀","2011-08"
"148",111,"2011-08-05",44084.3333333333,1200,"품목코드","쌀","2011-08"
"149",111,"2011-08-08",44017.6666666667,1200,"품목코드","쌀","2011-08"
"150",111,"2011-08-09",44017.6666666667,1200,"품목코드","쌀","2011-08"
"151",111,"2011-08-10",44017.6666666667,1200,"품목코드","쌀","2011-08"
"152",111,"2011-08-11",44014.3333333333,1200,"품목코드","쌀","2011-08"
"153",111,"2011-08-12",44014.3333333333,1200,"품목코드","쌀","2011-08"
"154",111,"2011-08-16",44014.3333333333,1200,"품목코드","쌀","2011-08"
"155",111,"2011-08-17",44014.3333333333,1200,"품목코드","쌀","2011-08"
"156",111,"2011-08-18",44081,1200,"품목코드","쌀","2011-08"
"157",111,"2011-08-19",44064.3333333333,1200,"품목코드","쌀","2011-08"
"158",111,"2011-08-22",44064.3333333333,1200,"품목코드","쌀","2011-08"
"159",111,"2011-08-23",44064.3333333333,1200,"품목코드","쌀","2011-08"
"160",111,"2011-08-24",44064.3333333333,1200,"품목코드","쌀","2011-08"
"161",111,"2011-08-25",44064.3333333333,1200,"품목코드","쌀","2011-08"
"162",111,"2011-08-26",44064.3333333333,1200,"품목코드","쌀","2011-08"
"163",111,"2011-08-29",44064.3333333333,1200,"품목코드","쌀","2011-08"
"164",111,"2011-08-30",44064.3333333333,1200,"품목코드","쌀","2011-08"
"165",111,"2011-08-31",44064.3333333333,1200,"품목코드","쌀","2011-08"
"166",111,"2011-09-01",44064.3333333333,1200,"품목코드","쌀","2011-09"
"167",111,"2011-09-02",44064.3333333333,1200,"품목코드","쌀","2011-09"
"168",111,"2011-09-05",44031,1200,"품목코드","쌀","2011-09"
"169",111,"2011-09-06",44031,1200,"품목코드","쌀","2011-09"
"170",111,"2011-09-07",44041,1200,"품목코드","쌀","2011-09"
"171",111,"2011-09-08",44041,1200,"품목코드","쌀","2011-09"
"172",111,"2011-09-09",44051,1200,"품목코드","쌀","2011-09"
"173",111,"2011-09-14",44151,1200,"품목코드","쌀","2011-09"
"174",111,"2011-09-15",44094.3333333333,1200,"품목코드","쌀","2011-09"
"175",111,"2011-09-16",44061,1200,"품목코드","쌀","2011-09"
"176",111,"2011-09-19",44061,1200,"품목코드","쌀","2011-09"
"177",111,"2011-09-20",44061,1200,"품목코드","쌀","2011-09"
"178",111,"2011-09-21",44061,1200,"품목코드","쌀","2011-09"
"179",111,"2011-09-22",44061,1200,"품목코드","쌀","2011-09"
"180",111,"2011-09-23",44061,1200,"품목코드","쌀","2011-09"
"181",111,"2011-09-26",43994.3333333333,1200,"품목코드","쌀","2011-09"
"182",111,"2011-09-27",43957.6666666667,1200,"품목코드","쌀","2011-09"
"183",111,"2011-09-28",43911,1200,"품목코드","쌀","2011-09"
"184",111,"2011-09-29",43812.3333333333,1200,"품목코드","쌀","2011-09"
"185",111,"2011-09-30",43812.3333333333,1200,"품목코드","쌀","2011-09"
"186",111,"2011-10-04",44006.5384615385,1200,"품목코드","쌀","2011-10"
"187",111,"2011-10-05",43948.8461538462,1200,"품목코드","쌀","2011-10"
"188",111,"2011-10-06",43994.8,1200,"품목코드","쌀","2011-10"
"189",111,"2011-10-07",43994.8,1200,"품목코드","쌀","2011-10"
"190",111,"2011-10-10",44359.5652173913,1200,"품목코드","쌀","2011-10"
"191",111,"2011-10-11",44031.9047619048,1200,"품목코드","쌀","2011-10"
"192",111,"2011-10-12",43582.6315789474,1200,"품목코드","쌀","2011-10"
"193",111,"2011-10-13",43366.875,1200,"품목코드","쌀","2011-10"
"194",111,"2011-10-14",43366.875,1200,"품목코드","쌀","2011-10"
"195",111,"2011-10-17",43497.8571428571,1200,"품목코드","쌀","2011-10"
"196",111,"2011-10-18",43355.8333333333,1200,"품목코드","쌀","2011-10"
"197",111,"2011-10-19",43355.8333333333,1200,"품목코드","쌀","2011-10"
"198",111,"2011-10-20",43224.5454545455,1200,"품목코드","쌀","2011-10"
"199",111,"2011-10-21",43224.5454545455,1200,"품목코드","쌀","2011-10"
"200",111,"2011-10-24",43163,1200,"품목코드","쌀","2011-10"
"201",111,"2011-10-25",43163,1200,"품목코드","쌀","2011-10"
"202",111,"2011-10-26",43163,1200,"품목코드","쌀","2011-10"
"203",111,"2011-10-27",43163,1200,"품목코드","쌀","2011-10"
"204",111,"2011-10-28",43163,1200,"품목코드","쌀","2011-10"
"205",111,"2011-10-31",43163,1200,"품목코드","쌀","2011-10"
"206",111,"2011-11-01",44650,1200,"품목코드","쌀","2011-11"
"207",111,"2011-11-02",44650,1200,"품목코드","쌀","2011-11"
"208",111,"2011-11-03",45190,1200,"품목코드","쌀","2011-11"
"209",111,"2011-11-04",44953.3333333333,1200,"품목코드","쌀","2011-11"
"210",111,"2011-11-07",44950,1200,"품목코드","쌀","2011-11"
"211",111,"2011-11-08",44950,1200,"품목코드","쌀","2011-11"
"212",111,"2011-11-09",44950,1200,"품목코드","쌀","2011-11"
"213",111,"2011-11-10",44150,1200,"품목코드","쌀","2011-11"
"214",111,"2011-11-11",44116.6666666667,1200,"품목코드","쌀","2011-11"
"215",111,"2011-11-14",44116.6666666667,1200,"품목코드","쌀","2011-11"
"216",111,"2011-11-15",44116.6666666667,1200,"품목코드","쌀","2011-11"
"217",111,"2011-11-16",44116.6666666667,1200,"품목코드","쌀","2011-11"
"218",111,"2011-11-17",43933.3333333333,1200,"품목코드","쌀","2011-11"
"219",111,"2011-11-18",43923.3333333333,1200,"품목코드","쌀","2011-11"
"220",111,"2011-11-21",43966.6666666667,1200,"품목코드","쌀","2011-11"
"221",111,"2011-11-22",43956.6666666667,1200,"품목코드","쌀","2011-11"
"222",111,"2011-11-23",43956.6666666667,1200,"품목코드","쌀","2011-11"
"223",111,"2011-11-24",43923.3333333333,1200,"품목코드","쌀","2011-11"
"224",111,"2011-11-25",43923.3333333333,1200,"품목코드","쌀","2011-11"
"225",111,"2011-11-28",43890,1200,"품목코드","쌀","2011-11"
"226",111,"2011-11-29",43890,1200,"품목코드","쌀","2011-11"
"227",111,"2011-11-30",43890,1200,"품목코드","쌀","2011-11"
"228",111,"2011-12-02",43816.6666666667,1200,"품목코드","쌀","2011-12"
"229",111,"2011-12-05",43846.6666666667,1200,"품목코드","쌀","2011-12"
"230",111,"2011-12-06",43880,1200,"품목코드","쌀","2011-12"
"231",111,"2011-12-07",43880,1200,"품목코드","쌀","2011-12"
"232",111,"2011-12-08",43880,1200,"품목코드","쌀","2011-12"
"233",111,"2011-12-09",43646.6666666667,1200,"품목코드","쌀","2011-12"
"234",111,"2011-12-12",43540,1200,"품목코드","쌀","2011-12"
"235",111,"2011-12-13",43533.3333333333,1200,"품목코드","쌀","2011-12"
"236",111,"2011-12-14",43533.3333333333,1200,"품목코드","쌀","2011-12"
"237",111,"2011-12-15",43650,1200,"품목코드","쌀","2011-12"
"238",111,"2011-12-16",43683.3333333333,1200,"품목코드","쌀","2011-12"
"239",111,"2011-12-19",43806.6666666667,1200,"품목코드","쌀","2011-12"
"240",111,"2011-12-20",43806.6666666667,1200,"품목코드","쌀","2011-12"
"241",111,"2011-12-21",43806.6666666667,1200,"품목코드","쌀","2011-12"
"242",111,"2011-12-22",43933.3333333333,1200,"품목코드","쌀","2011-12"
"243",111,"2011-12-23",43933.3333333333,1200,"품목코드","쌀","2011-12"
"244",111,"2011-12-26",43933.3333333333,1200,"품목코드","쌀","2011-12"
"245",111,"2011-12-27",43933.3333333333,1200,"품목코드","쌀","2011-12"
"246",111,"2011-12-28",43933.3333333333,1200,"품목코드","쌀","2011-12"
"247",111,"2011-12-29",43933.3333333333,1200,"품목코드","쌀","2011-12"
"248",111,"2011-12-30",43933.3333333333,1200,"품목코드","쌀","2011-12"
"249",111,"2012-01-02",43933.3333333333,1200,"품목코드","쌀","2012-01"
"250",111,"2012-01-03",43933.3333333333,1200,"품목코드","쌀","2012-01"
"251",111,"2012-01-04",43933.3333333333,1200,"품목코드","쌀","2012-01"
"252",111,"2012-01-05",43933.3333333333,1200,"품목코드","쌀","2012-01"
"253",111,"2012-01-06",43933.3333333333,1200,"품목코드","쌀","2012-01"
"254",111,"2012-01-09",43933.3333333333,1200,"품목코드","쌀","2012-01"
"255",111,"2012-01-10",43923.3333333333,1200,"품목코드","쌀","2012-01"
"256",111,"2012-01-11",43523.3333333333,1200,"품목코드","쌀","2012-01"
"257",111,"2012-01-12",43393.3333333333,1200,"품목코드","쌀","2012-01"
"258",111,"2012-01-13",43726.6666666667,1200,"품목코드","쌀","2012-01"
"259",111,"2012-01-16",43923.3333333333,1200,"품목코드","쌀","2012-01"
"260",111,"2012-01-17",43923.3333333333,1200,"품목코드","쌀","2012-01"
"261",111,"2012-01-18",43923.3333333333,1200,"품목코드","쌀","2012-01"
"262",111,"2012-01-19",43923.3333333333,1200,"품목코드","쌀","2012-01"
"263",111,"2012-01-20",43923.3333333333,1200,"품목코드","쌀","2012-01"
"264",111,"2012-01-25",43923.3333333333,1200,"품목코드","쌀","2012-01"
"265",111,"2012-01-26",44006.6666666667,1200,"품목코드","쌀","2012-01"
"266",111,"2012-01-27",43933.3333333333,1200,"품목코드","쌀","2012-01"
"267",111,"2012-01-30",43933.3333333333,1200,"품목코드","쌀","2012-01"
"268",111,"2012-01-31",43933.3333333333,1200,"품목코드","쌀","2012-01"
"269",111,"2012-02-01",44072.972972973,1200,"품목코드","쌀","2012-02"
"270",111,"2012-02-02",44072.972972973,1200,"품목코드","쌀","2012-02"
"271",111,"2012-02-03",44000,1200,"품목코드","쌀","2012-02"
"272",111,"2012-02-06",43972.972972973,1200,"품목코드","쌀","2012-02"
"273",111,"2012-02-07",44027.027027027,1200,"품목코드","쌀","2012-02"
"274",111,"2012-02-08",44027.027027027,1200,"품목코드","쌀","2012-02"
"275",111,"2012-02-09",44162.1621621622,1200,"품목코드","쌀","2012-02"
"276",111,"2012-02-10",44108.1081081081,1200,"품목코드","쌀","2012-02"
"277",111,"2012-02-13",44108.1081081081,1200,"품목코드","쌀","2012-02"
"278",111,"2012-02-14",44108.1081081081,1200,"품목코드","쌀","2012-02"
"279",111,"2012-02-15",44108.1081081081,1200,"품목코드","쌀","2012-02"
"280",111,"2012-02-16",43837.8378378378,1200,"품목코드","쌀","2012-02"
"281",111,"2012-02-17",43837.8378378378,1200,"품목코드","쌀","2012-02"
"282",111,"2012-02-20",43837.8378378378,1200,"품목코드","쌀","2012-02"
"283",111,"2012-02-21",43837.8378378378,1200,"품목코드","쌀","2012-02"
"284",111,"2012-02-22",43729.7297297297,1200,"품목코드","쌀","2012-02"
"285",111,"2012-02-23",44144.0540540541,1200,"품목코드","쌀","2012-02"
"286",111,"2012-02-24",44144.0540540541,1200,"품목코드","쌀","2012-02"
"287",111,"2012-02-27",44144.0540540541,1200,"품목코드","쌀","2012-02"
"288",111,"2012-02-28",44144.0540540541,1200,"품목코드","쌀","2012-02"
"289",111,"2012-02-29",44225.1351351351,1200,"품목코드","쌀","2012-02"
"290",111,"2012-03-02",44184.5945945946,1200,"품목코드","쌀","2012-03"
"291",111,"2012-03-05",44157.5675675676,1200,"품목코드","쌀","2012-03"
"292",111,"2012-03-06",44157.5675675676,1200,"품목코드","쌀","2012-03"
"293",111,"2012-03-07",44157.5675675676,1200,"품목코드","쌀","2012-03"
"294",111,"2012-03-08",44148.3783783784,1200,"품목코드","쌀","2012-03"
"295",111,"2012-03-09",44148.3783783784,1200,"품목코드","쌀","2012-03"
"296",111,"2012-03-12",44148.3783783784,1200,"품목코드","쌀","2012-03"
"297",111,"2012-03-13",44148.3783783784,1200,"품목코드","쌀","2012-03"
"298",111,"2012-03-14",44037.5675675676,1200,"품목코드","쌀","2012-03"
"299",111,"2012-03-15",44037.5675675676,1200,"품목코드","쌀","2012-03"
"300",111,"2012-03-16",44037.5675675676,1200,"품목코드","쌀","2012-03"
"301",111,"2012-03-19",44010.5405405405,1200,"품목코드","쌀","2012-03"
"302",111,"2012-03-20",44010.5405405405,1200,"품목코드","쌀","2012-03"
"303",111,"2012-03-21",44121.3513513514,1200,"품목코드","쌀","2012-03"
"304",111,"2012-03-22",43405.1351351351,1200,"품목코드","쌀","2012-03"
"305",111,"2012-03-23",43405.1351351351,1200,"품목코드","쌀","2012-03"
"306",111,"2012-03-26",43405.1351351351,1200,"품목코드","쌀","2012-03"
"307",111,"2012-03-27",43405.1351351351,1200,"품목코드","쌀","2012-03"
"308",111,"2012-03-28",43297.027027027,1200,"품목코드","쌀","2012-03"
"309",111,"2012-03-29",44013.2432432432,1200,"품목코드","쌀","2012-03"
"310",111,"2012-03-30",43472.7027027027,1200,"품목코드","쌀","2012-03"
"311",111,"2012-04-02",44013.2432432432,1200,"품목코드","쌀","2012-04"
"312",111,"2012-04-03",44013.2432432432,1200,"품목코드","쌀","2012-04"
"313",111,"2012-04-04",43964.5945945946,1200,"품목코드","쌀","2012-04"
"314",111,"2012-04-05",44072.7027027027,1200,"품목코드","쌀","2012-04"
"315",111,"2012-04-06",43964.5945945946,1200,"품목코드","쌀","2012-04"
"316",111,"2012-04-09",44121.3513513514,1200,"품목코드","쌀","2012-04"
"317",111,"2012-04-10",44121.3513513514,1200,"품목코드","쌀","2012-04"
"318",111,"2012-04-12",44121.3513513514,1200,"품목코드","쌀","2012-04"
"319",111,"2012-04-13",44121.3513513514,1200,"품목코드","쌀","2012-04"
"320",111,"2012-04-16",44121.3513513514,1200,"품목코드","쌀","2012-04"
"321",111,"2012-04-17",44121.3513513514,1200,"품목코드","쌀","2012-04"
"322",111,"2012-04-18",44010.5405405405,1200,"품목코드","쌀","2012-04"
"323",111,"2012-04-19",44010.5405405405,1200,"품목코드","쌀","2012-04"
"324",111,"2012-04-20",43902.4324324324,1200,"품목코드","쌀","2012-04"
"325",111,"2012-04-23",43848.3783783784,1200,"품목코드","쌀","2012-04"
"326",111,"2012-04-24",43794.3243243243,1200,"품목코드","쌀","2012-04"
"327",111,"2012-04-25",43905.1351351351,1200,"품목코드","쌀","2012-04"
"328",111,"2012-04-26",43905.1351351351,1200,"품목코드","쌀","2012-04"
"329",111,"2012-04-27",43883.5135135135,1200,"품목코드","쌀","2012-04"
"330",111,"2012-04-30",43883.5135135135,1200,"품목코드","쌀","2012-04"
"331",111,"2012-05-02",44132.1621621622,1200,"품목코드","쌀","2012-05"
"332",111,"2012-05-03",44132.1621621622,1200,"품목코드","쌀","2012-05"
"333",111,"2012-05-04",44099.7297297297,1200,"품목코드","쌀","2012-05"
"334",111,"2012-05-07",44099.7297297297,1200,"품목코드","쌀","2012-05"
"335",111,"2012-05-08",44099.7297297297,1200,"품목코드","쌀","2012-05"
"336",111,"2012-05-09",44037.5675675676,1200,"품목코드","쌀","2012-05"
"337",111,"2012-05-10",43964.5945945946,1200,"품목코드","쌀","2012-05"
"338",111,"2012-05-11",43956.4864864865,1200,"품목코드","쌀","2012-05"
"339",111,"2012-05-14",43956.4864864865,1200,"품목코드","쌀","2012-05"
"340",111,"2012-05-15",43956.4864864865,1200,"품목코드","쌀","2012-05"
"341",111,"2012-05-16",44064.5945945946,1200,"품목코드","쌀","2012-05"
"342",111,"2012-05-17",44064.5945945946,1200,"품목코드","쌀","2012-05"
"343",111,"2012-05-18",44064.5945945946,1200,"품목코드","쌀","2012-05"
"344",111,"2012-05-21",44137.5675675676,1200,"품목코드","쌀","2012-05"
"345",111,"2012-05-22",44137.5675675676,1200,"품목코드","쌀","2012-05"
"346",111,"2012-05-23",44137.5675675676,1200,"품목코드","쌀","2012-05"
"347",111,"2012-05-24",44137.5675675676,1200,"품목코드","쌀","2012-05"
"348",111,"2012-05-25",44110.5405405405,1200,"품목코드","쌀","2012-05"
"349",111,"2012-05-29",44110.5405405405,1200,"품목코드","쌀","2012-05"
"350",111,"2012-05-30",44110.5405405405,1200,"품목코드","쌀","2012-05"
"351",111,"2012-05-31",43570,1200,"품목코드","쌀","2012-05"
"352",111,"2012-06-01",43570,1200,"품목코드","쌀","2012-06"
"353",111,"2012-06-04",43570,1200,"품목코드","쌀","2012-06"
"354",111,"2012-06-05",43570,1200,"품목코드","쌀","2012-06"
"355",111,"2012-06-07",43759.1891891892,1200,"품목코드","쌀","2012-06"
"356",111,"2012-06-08",43732.1621621622,1200,"품목코드","쌀","2012-06"
"357",111,"2012-06-11",43705.1351351351,1200,"품목코드","쌀","2012-06"
"358",111,"2012-06-12",43705.1351351351,1200,"품목코드","쌀","2012-06"
"359",111,"2012-06-13",43921.3513513514,1200,"품목코드","쌀","2012-06"
"360",111,"2012-06-14",43921.3513513514,1200,"품목코드","쌀","2012-06"
