"","item","date","mean.price","code","exp","name"
"1",111,"2011-01-03",40953.3333333333,1200,"품목코드","쌀"
"2",111,"2011-01-04",40993.3333333333,1200,"품목코드","쌀"
"3",111,"2011-01-05",41153.3333333333,1200,"품목코드","쌀"
"4",111,"2011-01-06",41020,1200,"품목코드","쌀"
"5",111,"2011-01-07",41013.3333333333,1200,"품목코드","쌀"
"6",111,"2011-01-10",41180,1200,"품목코드","쌀"
"7",111,"2011-01-11",41080,1200,"품목코드","쌀"
"8",111,"2011-01-12",41146.6666666667,1200,"품목코드","쌀"
"9",111,"2011-01-13",41146.6666666667,1200,"품목코드","쌀"
"10",111,"2011-01-14",41146.6666666667,1200,"품목코드","쌀"
"11",111,"2011-01-17",41146.6666666667,1200,"품목코드","쌀"
"12",111,"2011-01-18",41413.3333333333,1200,"품목코드","쌀"
"13",111,"2011-01-19",41413.3333333333,1200,"품목코드","쌀"
"14",111,"2011-01-20",41380,1200,"품목코드","쌀"
"15",111,"2011-01-21",41446.6666666667,1200,"품목코드","쌀"
"16",111,"2011-01-24",41446.6666666667,1200,"품목코드","쌀"
"17",111,"2011-01-25",41446.6666666667,1200,"품목코드","쌀"
"18",111,"2011-01-26",41480,1200,"품목코드","쌀"
"19",111,"2011-01-27",41646.6666666667,1200,"품목코드","쌀"
"20",111,"2011-01-28",41680,1200,"품목코드","쌀"
"21",111,"2011-01-31",41680,1200,"품목코드","쌀"
"22",111,"2011-02-01",41680,1200,"품목코드","쌀"
"23",111,"2011-02-07",41386.6666666667,1200,"품목코드","쌀"
"24",111,"2011-02-08",41386.6666666667,1200,"품목코드","쌀"
"25",111,"2011-02-09",41386.6666666667,1200,"품목코드","쌀"
"26",111,"2011-02-10",41583.3333333333,1200,"품목코드","쌀"
"27",111,"2011-02-11",41583.3333333333,1200,"품목코드","쌀"
"28",111,"2011-02-14",41616.6666666667,1200,"품목코드","쌀"
"29",111,"2011-02-15",41616.6666666667,1200,"품목코드","쌀"
"30",111,"2011-02-16",41650,1200,"품목코드","쌀"
"31",111,"2011-02-17",42276.6666666667,1200,"품목코드","쌀"
"32",111,"2011-02-18",42383.3333333333,1200,"품목코드","쌀"
"33",111,"2011-02-21",42383.3333333333,1200,"품목코드","쌀"
"34",111,"2011-02-22",42556.6666666667,1200,"품목코드","쌀"
"35",111,"2011-02-23",42556.6666666667,1200,"품목코드","쌀"
"36",111,"2011-02-24",42540,1200,"품목코드","쌀"
"37",111,"2011-02-25",42540,1200,"품목코드","쌀"
"38",111,"2011-02-28",42150,1200,"품목코드","쌀"
"39",111,"2011-03-02",42150,1200,"품목코드","쌀"
"40",111,"2011-03-03",41850,1200,"품목코드","쌀"
"41",111,"2011-03-04",41838.6666666667,1200,"품목코드","쌀"
"42",111,"2011-03-07",41338.6666666667,1200,"품목코드","쌀"
"43",111,"2011-03-08",41488.6666666667,1200,"품목코드","쌀"
"44",111,"2011-03-09",41522,1200,"품목코드","쌀"
"45",111,"2011-03-10",42088.6666666667,1200,"품목코드","쌀"
"46",111,"2011-03-11",42355.3333333333,1200,"품목코드","쌀"
"47",111,"2011-03-14",42622,1200,"품목코드","쌀"
"48",111,"2011-03-15",42622,1200,"품목코드","쌀"
"49",111,"2011-03-16",42755.3333333333,1200,"품목코드","쌀"
"50",111,"2011-03-17",43282,1200,"품목코드","쌀"
"51",111,"2011-03-18",43348.6666666667,1200,"품목코드","쌀"
"52",111,"2011-03-21",43382,1200,"품목코드","쌀"
"53",111,"2011-03-22",43415.3333333333,1200,"품목코드","쌀"
"54",111,"2011-03-23",43448.6666666667,1200,"품목코드","쌀"
"55",111,"2011-03-24",43567.6666666667,1200,"품목코드","쌀"
"56",111,"2011-03-25",43567.6666666667,1200,"품목코드","쌀"
"57",111,"2011-03-28",43567.6666666667,1200,"품목코드","쌀"
"58",111,"2011-03-29",43494.3333333333,1200,"품목코드","쌀"
"59",111,"2011-03-30",43494.3333333333,1200,"품목코드","쌀"
"60",111,"2011-03-31",43605.3333333333,1200,"품목코드","쌀"
"61",111,"2011-04-01",43738.6666666667,1200,"품목코드","쌀"
"62",111,"2011-04-04",43872,1200,"품목코드","쌀"
"63",111,"2011-04-05",43995.3333333333,1200,"품목코드","쌀"
"64",111,"2011-04-06",44028.6666666667,1200,"품목코드","쌀"
"65",111,"2011-04-07",44062,1200,"품목코드","쌀"
"66",111,"2011-04-08",44117.6666666667,1200,"품목코드","쌀"
"67",111,"2011-04-11",44447.6666666667,1200,"품목코드","쌀"
"68",111,"2011-04-12",44447.6666666667,1200,"품목코드","쌀"
"69",111,"2011-04-13",44481,1200,"품목코드","쌀"
"70",111,"2011-04-14",44414.3333333333,1200,"품목코드","쌀"
"71",111,"2011-04-15",44414.3333333333,1200,"품목코드","쌀"
"72",111,"2011-04-18",44401.0344827586,1200,"품목코드","쌀"
"73",111,"2011-04-19",44423.7931034483,1200,"품목코드","쌀"
"74",111,"2011-04-20",44447.6666666667,1200,"품목코드","쌀"
"75",111,"2011-04-21",44514.3333333333,1200,"품목코드","쌀"
"76",111,"2011-04-22",44507.6666666667,1200,"품목코드","쌀"
"77",111,"2011-04-25",44541,1200,"품목코드","쌀"
"78",111,"2011-04-26",44514.3333333333,1200,"품목코드","쌀"
"79",111,"2011-04-27",44514.3333333333,1200,"품목코드","쌀"
"80",111,"2011-04-28",44537.6666666667,1200,"품목코드","쌀"
"81",111,"2011-04-29",44537.6666666667,1200,"품목코드","쌀"
"82",111,"2011-05-02",44571,1200,"품목코드","쌀"
"83",111,"2011-05-03",44117.6666666667,1200,"품목코드","쌀"
"84",111,"2011-05-04",44117.6666666667,1200,"품목코드","쌀"
"85",111,"2011-05-06",43934.3333333333,1200,"품목코드","쌀"
"86",111,"2011-05-09",43967.6666666667,1200,"품목코드","쌀"
"87",111,"2011-05-11",44067.6666666667,1200,"품목코드","쌀"
"88",111,"2011-05-12",44847.6666666667,1200,"품목코드","쌀"
"89",111,"2011-05-13",44847.6666666667,1200,"품목코드","쌀"
"90",111,"2011-05-16",44847.6666666667,1200,"품목코드","쌀"
"91",111,"2011-05-17",44881,1200,"품목코드","쌀"
"92",111,"2011-05-18",44881,1200,"품목코드","쌀"
"93",111,"2011-05-19",44981,1200,"품목코드","쌀"
"94",111,"2011-05-20",44981,1200,"품목코드","쌀"
"95",111,"2011-05-23",44981,1200,"품목코드","쌀"
"96",111,"2011-05-24",45007.6666666667,1200,"품목코드","쌀"
"97",111,"2011-05-25",45007.6666666667,1200,"품목코드","쌀"
"98",111,"2011-05-26",45007.6666666667,1200,"품목코드","쌀"
"99",111,"2011-05-27",45007.6666666667,1200,"품목코드","쌀"
"100",111,"2011-05-30",45007.6666666667,1200,"품목코드","쌀"
"101",111,"2011-05-31",44981,1200,"품목코드","쌀"
"102",111,"2011-06-01",44981,1200,"품목코드","쌀"
"103",111,"2011-06-02",44981,1200,"품목코드","쌀"
"104",111,"2011-06-03",44981,1200,"품목코드","쌀"
"105",111,"2011-06-07",44984.3333333333,1200,"품목코드","쌀"
"106",111,"2011-06-08",44984.3333333333,1200,"품목코드","쌀"
"107",111,"2011-06-09",44981,1200,"품목코드","쌀"
"108",111,"2011-06-10",45047.6666666667,1200,"품목코드","쌀"
"109",111,"2011-06-13",45047.6666666667,1200,"품목코드","쌀"
"110",111,"2011-06-14",45047.6666666667,1200,"품목코드","쌀"
"111",111,"2011-06-15",45047.6666666667,1200,"품목코드","쌀"
"112",111,"2011-06-16",45047.6666666667,1200,"품목코드","쌀"
"113",111,"2011-06-17",45081,1200,"품목코드","쌀"
"114",111,"2011-06-20",45081,1200,"품목코드","쌀"
"115",111,"2011-06-21",45211,1200,"품목코드","쌀"
"116",111,"2011-06-22",45211,1200,"품목코드","쌀"
"117",111,"2011-06-23",45211,1200,"품목코드","쌀"
"118",111,"2011-06-24",45151,1200,"품목코드","쌀"
"119",111,"2011-06-27",45151,1200,"품목코드","쌀"
"120",111,"2011-06-28",45151,1200,"품목코드","쌀"
"121",111,"2011-06-29",45017.6666666667,1200,"품목코드","쌀"
"122",111,"2011-06-30",45211,1200,"품목코드","쌀"
"123",111,"2011-07-01",45277.6666666667,1200,"품목코드","쌀"
"124",111,"2011-07-04",45344.3333333333,1200,"품목코드","쌀"
"125",111,"2011-07-05",45277.6666666667,1200,"품목코드","쌀"
"126",111,"2011-07-06",45277.6666666667,1200,"품목코드","쌀"
"127",111,"2011-07-07",45244.3333333333,1200,"품목코드","쌀"
"128",111,"2011-07-08",45084.3333333333,1200,"품목코드","쌀"
"129",111,"2011-07-11",45017.6666666667,1200,"품목코드","쌀"
"130",111,"2011-07-12",45017.6666666667,1200,"품목코드","쌀"
"131",111,"2011-07-13",44684.3333333333,1200,"품목코드","쌀"
"132",111,"2011-07-14",44484.3333333333,1200,"품목코드","쌀"
"133",111,"2011-07-15",44484.3333333333,1200,"품목코드","쌀"
"134",111,"2011-07-18",44484.3333333333,1200,"품목코드","쌀"
"135",111,"2011-07-19",44484.3333333333,1200,"품목코드","쌀"
"136",111,"2011-07-20",44384.3333333333,1200,"품목코드","쌀"
"137",111,"2011-07-21",44317.6666666667,1200,"품목코드","쌀"
"138",111,"2011-07-22",44307.6666666667,1200,"품목코드","쌀"
"139",111,"2011-07-25",44274.3333333333,1200,"품목코드","쌀"
"140",111,"2011-07-26",44274.3333333333,1200,"품목코드","쌀"
"141",111,"2011-07-27",44274.3333333333,1200,"품목코드","쌀"
"142",111,"2011-07-28",44131,1200,"품목코드","쌀"
"143",111,"2011-07-29",44131,1200,"품목코드","쌀"
"144",111,"2011-08-01",44124.3333333333,1200,"품목코드","쌀"
"145",111,"2011-08-02",44124.3333333333,1200,"품목코드","쌀"
"146",111,"2011-08-03",44124.3333333333,1200,"품목코드","쌀"
"147",111,"2011-08-04",44084.3333333333,1200,"품목코드","쌀"
"148",111,"2011-08-05",44084.3333333333,1200,"품목코드","쌀"
"149",111,"2011-08-08",44017.6666666667,1200,"품목코드","쌀"
"150",111,"2011-08-09",44017.6666666667,1200,"품목코드","쌀"
"151",111,"2011-08-10",44017.6666666667,1200,"품목코드","쌀"
"152",111,"2011-08-11",44014.3333333333,1200,"품목코드","쌀"
"153",111,"2011-08-12",44014.3333333333,1200,"품목코드","쌀"
"154",111,"2011-08-16",44014.3333333333,1200,"품목코드","쌀"
"155",111,"2011-08-17",44014.3333333333,1200,"품목코드","쌀"
"156",111,"2011-08-18",44081,1200,"품목코드","쌀"
"157",111,"2011-08-19",44064.3333333333,1200,"품목코드","쌀"
"158",111,"2011-08-22",44064.3333333333,1200,"품목코드","쌀"
"159",111,"2011-08-23",44064.3333333333,1200,"품목코드","쌀"
"160",111,"2011-08-24",44064.3333333333,1200,"품목코드","쌀"
"161",111,"2011-08-25",44064.3333333333,1200,"품목코드","쌀"
"162",111,"2011-08-26",44064.3333333333,1200,"품목코드","쌀"
"163",111,"2011-08-29",44064.3333333333,1200,"품목코드","쌀"
"164",111,"2011-08-30",44064.3333333333,1200,"품목코드","쌀"
"165",111,"2011-08-31",44064.3333333333,1200,"품목코드","쌀"
"166",111,"2011-09-01",44064.3333333333,1200,"품목코드","쌀"
"167",111,"2011-09-02",44064.3333333333,1200,"품목코드","쌀"
"168",111,"2011-09-05",44031,1200,"품목코드","쌀"
"169",111,"2011-09-06",44031,1200,"품목코드","쌀"
"170",111,"2011-09-07",44041,1200,"품목코드","쌀"
"171",111,"2011-09-08",44041,1200,"품목코드","쌀"
"172",111,"2011-09-09",44051,1200,"품목코드","쌀"
"173",111,"2011-09-14",44151,1200,"품목코드","쌀"
"174",111,"2011-09-15",44094.3333333333,1200,"품목코드","쌀"
"175",111,"2011-09-16",44061,1200,"품목코드","쌀"
"176",111,"2011-09-19",44061,1200,"품목코드","쌀"
"177",111,"2011-09-20",44061,1200,"품목코드","쌀"
"178",111,"2011-09-21",44061,1200,"품목코드","쌀"
"179",111,"2011-09-22",44061,1200,"품목코드","쌀"
"180",111,"2011-09-23",44061,1200,"품목코드","쌀"
"181",111,"2011-09-26",43994.3333333333,1200,"품목코드","쌀"
"182",111,"2011-09-27",43957.6666666667,1200,"품목코드","쌀"
"183",111,"2011-09-28",43911,1200,"품목코드","쌀"
"184",111,"2011-09-29",43812.3333333333,1200,"품목코드","쌀"
"185",111,"2011-09-30",43812.3333333333,1200,"품목코드","쌀"
"186",111,"2011-10-04",44006.5384615385,1200,"품목코드","쌀"
"187",111,"2011-10-05",43948.8461538462,1200,"품목코드","쌀"
"188",111,"2011-10-06",43994.8,1200,"품목코드","쌀"
"189",111,"2011-10-07",43994.8,1200,"품목코드","쌀"
"190",111,"2011-10-10",44359.5652173913,1200,"품목코드","쌀"
"191",111,"2011-10-11",44031.9047619048,1200,"품목코드","쌀"
"192",111,"2011-10-12",43582.6315789474,1200,"품목코드","쌀"
"193",111,"2011-10-13",43366.875,1200,"품목코드","쌀"
"194",111,"2011-10-14",43366.875,1200,"품목코드","쌀"
"195",111,"2011-10-17",43497.8571428571,1200,"품목코드","쌀"
"196",111,"2011-10-18",43355.8333333333,1200,"품목코드","쌀"
"197",111,"2011-10-19",43355.8333333333,1200,"품목코드","쌀"
"198",111,"2011-10-20",43224.5454545455,1200,"품목코드","쌀"
"199",111,"2011-10-21",43224.5454545455,1200,"품목코드","쌀"
"200",111,"2011-10-24",43163,1200,"품목코드","쌀"
"201",111,"2011-10-25",43163,1200,"품목코드","쌀"
"202",111,"2011-10-26",43163,1200,"품목코드","쌀"
"203",111,"2011-10-27",43163,1200,"품목코드","쌀"
"204",111,"2011-10-28",43163,1200,"품목코드","쌀"
"205",111,"2011-10-31",43163,1200,"품목코드","쌀"
"206",111,"2011-11-01",44650,1200,"품목코드","쌀"
"207",111,"2011-11-02",44650,1200,"품목코드","쌀"
"208",111,"2011-11-03",45190,1200,"품목코드","쌀"
"209",111,"2011-11-04",44953.3333333333,1200,"품목코드","쌀"
"210",111,"2011-11-07",44950,1200,"품목코드","쌀"
"211",111,"2011-11-08",44950,1200,"품목코드","쌀"
"212",111,"2011-11-09",44950,1200,"품목코드","쌀"
"213",111,"2011-11-10",44150,1200,"품목코드","쌀"
"214",111,"2011-11-11",44116.6666666667,1200,"품목코드","쌀"
"215",111,"2011-11-14",44116.6666666667,1200,"품목코드","쌀"
"216",111,"2011-11-15",44116.6666666667,1200,"품목코드","쌀"
"217",111,"2011-11-16",44116.6666666667,1200,"품목코드","쌀"
"218",111,"2011-11-17",43933.3333333333,1200,"품목코드","쌀"
"219",111,"2011-11-18",43923.3333333333,1200,"품목코드","쌀"
"220",111,"2011-11-21",43966.6666666667,1200,"품목코드","쌀"
"221",111,"2011-11-22",43956.6666666667,1200,"품목코드","쌀"
"222",111,"2011-11-23",43956.6666666667,1200,"품목코드","쌀"
"223",111,"2011-11-24",43923.3333333333,1200,"품목코드","쌀"
"224",111,"2011-11-25",43923.3333333333,1200,"품목코드","쌀"
"225",111,"2011-11-28",43890,1200,"품목코드","쌀"
"226",111,"2011-11-29",43890,1200,"품목코드","쌀"
"227",111,"2011-11-30",43890,1200,"품목코드","쌀"
"228",111,"2011-12-02",43816.6666666667,1200,"품목코드","쌀"
"229",111,"2011-12-05",43846.6666666667,1200,"품목코드","쌀"
"230",111,"2011-12-06",43880,1200,"품목코드","쌀"
"231",111,"2011-12-07",43880,1200,"품목코드","쌀"
"232",111,"2011-12-08",43880,1200,"품목코드","쌀"
"233",111,"2011-12-09",43646.6666666667,1200,"품목코드","쌀"
"234",111,"2011-12-12",43540,1200,"품목코드","쌀"
"235",111,"2011-12-13",43533.3333333333,1200,"품목코드","쌀"
"236",111,"2011-12-14",43533.3333333333,1200,"품목코드","쌀"
"237",111,"2011-12-15",43650,1200,"품목코드","쌀"
"238",111,"2011-12-16",43683.3333333333,1200,"품목코드","쌀"
"239",111,"2011-12-19",43806.6666666667,1200,"품목코드","쌀"
"240",111,"2011-12-20",43806.6666666667,1200,"품목코드","쌀"
"241",111,"2011-12-21",43806.6666666667,1200,"품목코드","쌀"
"242",111,"2011-12-22",43933.3333333333,1200,"품목코드","쌀"
"243",111,"2011-12-23",43933.3333333333,1200,"품목코드","쌀"
"244",111,"2011-12-26",43933.3333333333,1200,"품목코드","쌀"
"245",111,"2011-12-27",43933.3333333333,1200,"품목코드","쌀"
"246",111,"2011-12-28",43933.3333333333,1200,"품목코드","쌀"
"247",111,"2011-12-29",43933.3333333333,1200,"품목코드","쌀"
"248",111,"2011-12-30",43933.3333333333,1200,"품목코드","쌀"
"249",111,"2012-01-02",43933.3333333333,1200,"품목코드","쌀"
"250",111,"2012-01-03",43933.3333333333,1200,"품목코드","쌀"
"251",111,"2012-01-04",43933.3333333333,1200,"품목코드","쌀"
"252",111,"2012-01-05",43933.3333333333,1200,"품목코드","쌀"
"253",111,"2012-01-06",43933.3333333333,1200,"품목코드","쌀"
"254",111,"2012-01-09",43933.3333333333,1200,"품목코드","쌀"
"255",111,"2012-01-10",43923.3333333333,1200,"품목코드","쌀"
"256",111,"2012-01-11",43523.3333333333,1200,"품목코드","쌀"
"257",111,"2012-01-12",43393.3333333333,1200,"품목코드","쌀"
"258",111,"2012-01-13",43726.6666666667,1200,"품목코드","쌀"
"259",111,"2012-01-16",43923.3333333333,1200,"품목코드","쌀"
"260",111,"2012-01-17",43923.3333333333,1200,"품목코드","쌀"
"261",111,"2012-01-18",43923.3333333333,1200,"품목코드","쌀"
"262",111,"2012-01-19",43923.3333333333,1200,"품목코드","쌀"
"263",111,"2012-01-20",43923.3333333333,1200,"품목코드","쌀"
"264",111,"2012-01-25",43923.3333333333,1200,"품목코드","쌀"
"265",111,"2012-01-26",44006.6666666667,1200,"품목코드","쌀"
"266",111,"2012-01-27",43933.3333333333,1200,"품목코드","쌀"
"267",111,"2012-01-30",43933.3333333333,1200,"품목코드","쌀"
"268",111,"2012-01-31",43933.3333333333,1200,"품목코드","쌀"
"269",111,"2012-02-01",44072.972972973,1200,"품목코드","쌀"
"270",111,"2012-02-02",44072.972972973,1200,"품목코드","쌀"
"271",111,"2012-02-03",44000,1200,"품목코드","쌀"
"272",111,"2012-02-06",43972.972972973,1200,"품목코드","쌀"
"273",111,"2012-02-07",44027.027027027,1200,"품목코드","쌀"
"274",111,"2012-02-08",44027.027027027,1200,"품목코드","쌀"
"275",111,"2012-02-09",44162.1621621622,1200,"품목코드","쌀"
"276",111,"2012-02-10",44108.1081081081,1200,"품목코드","쌀"
"277",111,"2012-02-13",44108.1081081081,1200,"품목코드","쌀"
"278",111,"2012-02-14",44108.1081081081,1200,"품목코드","쌀"
"279",111,"2012-02-15",44108.1081081081,1200,"품목코드","쌀"
"280",111,"2012-02-16",43837.8378378378,1200,"품목코드","쌀"
"281",111,"2012-02-17",43837.8378378378,1200,"품목코드","쌀"
"282",111,"2012-02-20",43837.8378378378,1200,"품목코드","쌀"
"283",111,"2012-02-21",43837.8378378378,1200,"품목코드","쌀"
"284",111,"2012-02-22",43729.7297297297,1200,"품목코드","쌀"
"285",111,"2012-02-23",44144.0540540541,1200,"품목코드","쌀"
"286",111,"2012-02-24",44144.0540540541,1200,"품목코드","쌀"
"287",111,"2012-02-27",44144.0540540541,1200,"품목코드","쌀"
"288",111,"2012-02-28",44144.0540540541,1200,"품목코드","쌀"
"289",111,"2012-02-29",44225.1351351351,1200,"품목코드","쌀"
"290",111,"2012-03-02",44184.5945945946,1200,"품목코드","쌀"
"291",111,"2012-03-05",44157.5675675676,1200,"품목코드","쌀"
"292",111,"2012-03-06",44157.5675675676,1200,"품목코드","쌀"
"293",111,"2012-03-07",44157.5675675676,1200,"품목코드","쌀"
"294",111,"2012-03-08",44148.3783783784,1200,"품목코드","쌀"
"295",111,"2012-03-09",44148.3783783784,1200,"품목코드","쌀"
"296",111,"2012-03-12",44148.3783783784,1200,"품목코드","쌀"
"297",111,"2012-03-13",44148.3783783784,1200,"품목코드","쌀"
"298",111,"2012-03-14",44037.5675675676,1200,"품목코드","쌀"
"299",111,"2012-03-15",44037.5675675676,1200,"품목코드","쌀"
"300",111,"2012-03-16",44037.5675675676,1200,"품목코드","쌀"
"301",111,"2012-03-19",44010.5405405405,1200,"품목코드","쌀"
"302",111,"2012-03-20",44010.5405405405,1200,"품목코드","쌀"
"303",111,"2012-03-21",44121.3513513514,1200,"품목코드","쌀"
"304",111,"2012-03-22",43405.1351351351,1200,"품목코드","쌀"
"305",111,"2012-03-23",43405.1351351351,1200,"품목코드","쌀"
"306",111,"2012-03-26",43405.1351351351,1200,"품목코드","쌀"
"307",111,"2012-03-27",43405.1351351351,1200,"품목코드","쌀"
"308",111,"2012-03-28",43297.027027027,1200,"품목코드","쌀"
"309",111,"2012-03-29",44013.2432432432,1200,"품목코드","쌀"
"310",111,"2012-03-30",43472.7027027027,1200,"품목코드","쌀"
"311",111,"2012-04-02",44013.2432432432,1200,"품목코드","쌀"
"312",111,"2012-04-03",44013.2432432432,1200,"품목코드","쌀"
"313",111,"2012-04-04",43964.5945945946,1200,"품목코드","쌀"
"314",111,"2012-04-05",44072.7027027027,1200,"품목코드","쌀"
"315",111,"2012-04-06",43964.5945945946,1200,"품목코드","쌀"
"316",111,"2012-04-09",44121.3513513514,1200,"품목코드","쌀"
"317",111,"2012-04-10",44121.3513513514,1200,"품목코드","쌀"
"318",111,"2012-04-12",44121.3513513514,1200,"품목코드","쌀"
"319",111,"2012-04-13",44121.3513513514,1200,"품목코드","쌀"
"320",111,"2012-04-16",44121.3513513514,1200,"품목코드","쌀"
"321",111,"2012-04-17",44121.3513513514,1200,"품목코드","쌀"
"322",111,"2012-04-18",44010.5405405405,1200,"품목코드","쌀"
"323",111,"2012-04-19",44010.5405405405,1200,"품목코드","쌀"
"324",111,"2012-04-20",43902.4324324324,1200,"품목코드","쌀"
"325",111,"2012-04-23",43848.3783783784,1200,"품목코드","쌀"
"326",111,"2012-04-24",43794.3243243243,1200,"품목코드","쌀"
"327",111,"2012-04-25",43905.1351351351,1200,"품목코드","쌀"
"328",111,"2012-04-26",43905.1351351351,1200,"품목코드","쌀"
"329",111,"2012-04-27",43883.5135135135,1200,"품목코드","쌀"
"330",111,"2012-04-30",43883.5135135135,1200,"품목코드","쌀"
"331",111,"2012-05-02",44132.1621621622,1200,"품목코드","쌀"
"332",111,"2012-05-03",44132.1621621622,1200,"품목코드","쌀"
"333",111,"2012-05-04",44099.7297297297,1200,"품목코드","쌀"
"334",111,"2012-05-07",44099.7297297297,1200,"품목코드","쌀"
"335",111,"2012-05-08",44099.7297297297,1200,"품목코드","쌀"
"336",111,"2012-05-09",44037.5675675676,1200,"품목코드","쌀"
"337",111,"2012-05-10",43964.5945945946,1200,"품목코드","쌀"
"338",111,"2012-05-11",43956.4864864865,1200,"품목코드","쌀"
"339",111,"2012-05-14",43956.4864864865,1200,"품목코드","쌀"
"340",111,"2012-05-15",43956.4864864865,1200,"품목코드","쌀"
"341",111,"2012-05-16",44064.5945945946,1200,"품목코드","쌀"
"342",111,"2012-05-17",44064.5945945946,1200,"품목코드","쌀"
"343",111,"2012-05-18",44064.5945945946,1200,"품목코드","쌀"
"344",111,"2012-05-21",44137.5675675676,1200,"품목코드","쌀"
"345",111,"2012-05-22",44137.5675675676,1200,"품목코드","쌀"
"346",111,"2012-05-23",44137.5675675676,1200,"품목코드","쌀"
"347",111,"2012-05-24",44137.5675675676,1200,"품목코드","쌀"
"348",111,"2012-05-25",44110.5405405405,1200,"품목코드","쌀"
"349",111,"2012-05-29",44110.5405405405,1200,"품목코드","쌀"
"350",111,"2012-05-30",44110.5405405405,1200,"품목코드","쌀"
"351",111,"2012-05-31",43570,1200,"품목코드","쌀"
"352",111,"2012-06-01",43570,1200,"품목코드","쌀"
"353",111,"2012-06-04",43570,1200,"품목코드","쌀"
"354",111,"2012-06-05",43570,1200,"품목코드","쌀"
"355",111,"2012-06-07",43759.1891891892,1200,"품목코드","쌀"
"356",111,"2012-06-08",43732.1621621622,1200,"품목코드","쌀"
"357",111,"2012-06-11",43705.1351351351,1200,"품목코드","쌀"
"358",111,"2012-06-12",43705.1351351351,1200,"품목코드","쌀"
"359",111,"2012-06-13",43921.3513513514,1200,"품목코드","쌀"
"360",111,"2012-06-14",43921.3513513514,1200,"품목코드","쌀"
"361",111,"2012-06-15",43807.8378378378,1200,"품목코드","쌀"
"362",111,"2012-06-18",43807.8378378378,1200,"품목코드","쌀"
"363",111,"2012-06-19",43807.8378378378,1200,"품목코드","쌀"
"364",111,"2012-06-20",43807.8378378378,1200,"품목코드","쌀"
"365",111,"2012-06-21",43807.8378378378,1200,"품목코드","쌀"
"366",111,"2012-06-22",43807.8378378378,1200,"품목코드","쌀"
"367",111,"2012-06-25",43921.3513513514,1200,"품목코드","쌀"
"368",111,"2012-06-26",43799.7297297297,1200,"품목코드","쌀"
"369",111,"2012-06-27",43745.6756756757,1200,"품목코드","쌀"
"370",111,"2012-06-28",43718.6486486486,1200,"품목코드","쌀"
"371",111,"2012-06-29",43718.6486486486,1200,"품목코드","쌀"
"372",111,"2012-07-02",43709.7297297297,1200,"품목코드","쌀"
"373",111,"2012-07-03",43750.2702702703,1200,"품목코드","쌀"
"374",111,"2012-07-04",43615.1351351351,1200,"품목코드","쌀"
"375",111,"2012-07-05",43561.0810810811,1200,"품목코드","쌀"
"376",111,"2012-07-06",43507.027027027,1200,"품목코드","쌀"
"377",111,"2012-07-09",43507.027027027,1200,"품목코드","쌀"
"378",111,"2012-07-10",43493.5135135135,1200,"품목코드","쌀"
"379",111,"2012-07-11",43493.5135135135,1200,"품목코드","쌀"
"380",111,"2012-07-12",43169.1891891892,1200,"품목코드","쌀"
"381",111,"2012-07-13",43061.0810810811,1200,"품목코드","쌀"
"382",111,"2012-07-16",43061.0810810811,1200,"품목코드","쌀"
"383",111,"2012-07-17",43061.0810810811,1200,"품목코드","쌀"
"384",111,"2012-07-18",42980,1200,"품목코드","쌀"
"385",111,"2012-07-19",43425.9459459459,1200,"품목코드","쌀"
"386",111,"2012-07-20",43534.0540540541,1200,"품목코드","쌀"
"387",111,"2012-07-23",43534.0540540541,1200,"품목코드","쌀"
"388",111,"2012-07-24",43534.0540540541,1200,"품목코드","쌀"
"389",111,"2012-07-25",43534.0540540541,1200,"품목코드","쌀"
"390",111,"2012-07-26",43534.0540540541,1200,"품목코드","쌀"
"391",111,"2012-07-27",43534.0540540541,1200,"품목코드","쌀"
"392",111,"2012-07-30",43534.0540540541,1200,"품목코드","쌀"
"393",111,"2012-07-31",43534.0540540541,1200,"품목코드","쌀"
"394",111,"2012-08-01",43398.9189189189,1200,"품목코드","쌀"
"395",111,"2012-08-02",43398.9189189189,1200,"품목코드","쌀"
"396",111,"2012-08-03",43480,1200,"품목코드","쌀"
"397",111,"2012-08-06",43480,1200,"품목코드","쌀"
"398",111,"2012-08-07",43480,1200,"품목코드","쌀"
"399",111,"2012-08-08",43615.1351351351,1200,"품목코드","쌀"
"400",111,"2012-08-09",43061.0810810811,1200,"품목코드","쌀"
"401",111,"2012-08-10",43061.0810810811,1200,"품목코드","쌀"
"402",111,"2012-08-13",43074.5945945946,1200,"품목코드","쌀"
"403",111,"2012-08-14",43074.5945945946,1200,"품목코드","쌀"
"404",111,"2012-08-16",43615.1351351351,1200,"품목코드","쌀"
"405",111,"2012-08-17",43615.1351351351,1200,"품목코드","쌀"
"406",111,"2012-08-20",43615.1351351351,1200,"품목코드","쌀"
"407",111,"2012-08-21",43615.1351351351,1200,"품목코드","쌀"
"408",111,"2012-08-22",43615.1351351351,1200,"품목코드","쌀"
"409",111,"2012-08-23",43615.1351351351,1200,"품목코드","쌀"
"410",111,"2012-08-24",43615.1351351351,1200,"품목코드","쌀"
"411",111,"2012-08-27",43615.1351351351,1200,"품목코드","쌀"
"412",111,"2012-08-28",43615.1351351351,1200,"품목코드","쌀"
